,Method,correlation_group,n_samples,prob_data,iteration,group_stack,V1
84,CPI-DNN,0,1000,regression_group_sim_1,84,TRUE,1
85,CPI-DNN,0,1000,regression_group_sim_1,85,TRUE,1
86,CPI-DNN,0,1000,regression_group_sim_1,86,TRUE,1
87,CPI-DNN,0,1000,regression_group_sim_1,87,TRUE,1
88,CPI-DNN,0,1000,regression_group_sim_1,88,TRUE,1
89,CPI-DNN,0,1000,regression_group_sim_1,89,TRUE,1
90,CPI-DNN,0,1000,regression_group_sim_1,90,TRUE,1
91,CPI-DNN,0,1000,regression_group_sim_1,91,TRUE,1
92,CPI-DNN,0,1000,regression_group_sim_1,92,TRUE,1
93,CPI-DNN,0,1000,regression_group_sim_1,93,TRUE,1
94,CPI-DNN,0,1000,regression_group_sim_1,94,TRUE,1
95,CPI-DNN,0,1000,regression_group_sim_1,95,TRUE,1
96,CPI-DNN,0,1000,regression_group_sim_1,96,TRUE,1
97,CPI-DNN,0,1000,regression_group_sim_1,97,TRUE,1
98,CPI-DNN,0,1000,regression_group_sim_1,98,TRUE,1
99,CPI-DNN,0,1000,regression_group_sim_1,99,TRUE,1
100,CPI-DNN,0,1000,regression_group_sim_1,100,TRUE,1
101,CPI-DNN,0,1000,regression_group_sim_1,1,FALSE,1
102,CPI-DNN,0,1000,regression_group_sim_1,2,FALSE,1
103,CPI-DNN,0,1000,regression_group_sim_1,3,FALSE,1
104,CPI-DNN,0,1000,regression_group_sim_1,4,FALSE,1
105,CPI-DNN,0,1000,regression_group_sim_1,5,FALSE,1
106,CPI-DNN,0,1000,regression_group_sim_1,6,FALSE,1
107,CPI-DNN,0,1000,regression_group_sim_1,7,FALSE,1
108,CPI-DNN,0,1000,regression_group_sim_1,8,FALSE,1
109,CPI-DNN,0,1000,regression_group_sim_1,9,FALSE,1
110,CPI-DNN,0,1000,regression_group_sim_1,10,FALSE,1
111,CPI-DNN,0,1000,regression_group_sim_1,11,FALSE,1
112,CPI-DNN,0,1000,regression_group_sim_1,12,FALSE,1
113,CPI-DNN,0,1000,regression_group_sim_1,13,FALSE,1
114,CPI-DNN,0,1000,regression_group_sim_1,14,FALSE,1
115,CPI-DNN,0,1000,regression_group_sim_1,15,FALSE,1
116,CPI-DNN,0,1000,regression_group_sim_1,16,FALSE,1
117,CPI-DNN,0,1000,regression_group_sim_1,17,FALSE,1
118,CPI-DNN,0,1000,regression_group_sim_1,18,FALSE,1
119,CPI-DNN,0,1000,regression_group_sim_1,19,FALSE,1
120,CPI-DNN,0,1000,regression_group_sim_1,20,FALSE,1
121,CPI-DNN,0,1000,regression_group_sim_1,21,FALSE,1
122,CPI-DNN,0,1000,regression_group_sim_1,22,FALSE,1
123,CPI-DNN,0,1000,regression_group_sim_1,23,FALSE,1
124,CPI-DNN,0,1000,regression_group_sim_1,24,FALSE,1
125,CPI-DNN,0,1000,regression_group_sim_1,25,FALSE,1
126,CPI-DNN,0,1000,regression_group_sim_1,26,FALSE,1
127,CPI-DNN,0,1000,regression_group_sim_1,27,FALSE,1
128,CPI-DNN,0,1000,regression_group_sim_1,28,FALSE,1
129,CPI-DNN,0,1000,regression_group_sim_1,29,FALSE,1
130,CPI-DNN,0,1000,regression_group_sim_1,30,FALSE,1
131,CPI-DNN,0,1000,regression_group_sim_1,31,FALSE,1
132,CPI-DNN,0,1000,regression_group_sim_1,32,FALSE,1
133,CPI-DNN,0,1000,regression_group_sim_1,33,FALSE,1
134,CPI-DNN,0,1000,regression_group_sim_1,34,FALSE,1
135,CPI-DNN,0,1000,regression_group_sim_1,35,FALSE,1
136,CPI-DNN,0,1000,regression_group_sim_1,36,FALSE,1
137,CPI-DNN,0,1000,regression_group_sim_1,37,FALSE,1
138,CPI-DNN,0,1000,regression_group_sim_1,38,FALSE,1
139,CPI-DNN,0,1000,regression_group_sim_1,39,FALSE,1
140,CPI-DNN,0,1000,regression_group_sim_1,40,FALSE,1
141,CPI-DNN,0,1000,regression_group_sim_1,41,FALSE,1
142,CPI-DNN,0,1000,regression_group_sim_1,42,FALSE,1
143,CPI-DNN,0,1000,regression_group_sim_1,43,FALSE,1
144,CPI-DNN,0,1000,regression_group_sim_1,44,FALSE,1
145,CPI-DNN,0,1000,regression_group_sim_1,45,FALSE,1
146,CPI-DNN,0,1000,regression_group_sim_1,46,FALSE,1
147,CPI-DNN,0,1000,regression_group_sim_1,47,FALSE,1
148,CPI-DNN,0,1000,regression_group_sim_1,48,FALSE,1
149,CPI-DNN,0,1000,regression_group_sim_1,49,FALSE,1
150,CPI-DNN,0,1000,regression_group_sim_1,50,FALSE,1
151,CPI-DNN,0,1000,regression_group_sim_1,51,FALSE,1
152,CPI-DNN,0,1000,regression_group_sim_1,52,FALSE,1
153,CPI-DNN,0,1000,regression_group_sim_1,53,FALSE,1
154,CPI-DNN,0,1000,regression_group_sim_1,54,FALSE,1
155,CPI-DNN,0,1000,regression_group_sim_1,55,FALSE,1
156,CPI-DNN,0,1000,regression_group_sim_1,56,FALSE,1
157,CPI-DNN,0,1000,regression_group_sim_1,57,FALSE,1
158,CPI-DNN,0,1000,regression_group_sim_1,58,FALSE,1
159,CPI-DNN,0,1000,regression_group_sim_1,59,FALSE,1
160,CPI-DNN,0,1000,regression_group_sim_1,60,FALSE,1
161,CPI-DNN,0,1000,regression_group_sim_1,61,FALSE,1
162,CPI-DNN,0,1000,regression_group_sim_1,62,FALSE,1
163,CPI-DNN,0,1000,regression_group_sim_1,63,FALSE,1
164,CPI-DNN,0,1000,regression_group_sim_1,64,FALSE,1
165,CPI-DNN,0,1000,regression_group_sim_1,65,FALSE,1
166,CPI-DNN,0,1000,regression_group_sim_1,66,FALSE,1
167,CPI-DNN,0,1000,regression_group_sim_1,67,FALSE,1
168,CPI-DNN,0,1000,regression_group_sim_1,68,FALSE,1
169,CPI-DNN,0,1000,regression_group_sim_1,69,FALSE,1
170,CPI-DNN,0,1000,regression_group_sim_1,70,FALSE,1
171,CPI-DNN,0,1000,regression_group_sim_1,71,FALSE,1
172,CPI-DNN,0,1000,regression_group_sim_1,72,FALSE,1
173,CPI-DNN,0,1000,regression_group_sim_1,73,FALSE,1
174,CPI-DNN,0,1000,regression_group_sim_1,74,FALSE,1
175,CPI-DNN,0,1000,regression_group_sim_1,75,FALSE,1
176,CPI-DNN,0,1000,regression_group_sim_1,76,FALSE,1
177,CPI-DNN,0,1000,regression_group_sim_1,77,FALSE,1
178,CPI-DNN,0,1000,regression_group_sim_1,78,FALSE,1
179,CPI-DNN,0,1000,regression_group_sim_1,79,FALSE,1
180,CPI-DNN,0,1000,regression_group_sim_1,80,FALSE,1
181,CPI-DNN,0,1000,regression_group_sim_1,81,FALSE,1
182,CPI-DNN,0,1000,regression_group_sim_1,82,FALSE,1
183,CPI-DNN,0,1000,regression_group_sim_1,83,FALSE,1
184,CPI-DNN,0,1000,regression_group_sim_1,84,FALSE,1
185,CPI-DNN,0,1000,regression_group_sim_1,85,FALSE,1
186,CPI-DNN,0,1000,regression_group_sim_1,86,FALSE,1
187,CPI-DNN,0,1000,regression_group_sim_1,87,FALSE,1
188,CPI-DNN,0,1000,regression_group_sim_1,88,FALSE,1
189,CPI-DNN,0,1000,regression_group_sim_1,89,FALSE,1
190,CPI-DNN,0,1000,regression_group_sim_1,90,FALSE,1
191,CPI-DNN,0,1000,regression_group_sim_1,91,FALSE,1
192,CPI-DNN,0,1000,regression_group_sim_1,92,FALSE,1
193,CPI-DNN,0,1000,regression_group_sim_1,93,FALSE,1
194,CPI-DNN,0,1000,regression_group_sim_1,94,FALSE,1
195,CPI-DNN,0,1000,regression_group_sim_1,95,FALSE,1
196,CPI-DNN,0,1000,regression_group_sim_1,96,FALSE,1
197,CPI-DNN,0,1000,regression_group_sim_1,97,FALSE,1
198,CPI-DNN,0,1000,regression_group_sim_1,98,FALSE,1
199,CPI-DNN,0,1000,regression_group_sim_1,99,FALSE,1
200,CPI-DNN,0,1000,regression_group_sim_1,100,FALSE,1
201,CPI-DNN,0.2,1000,regression_group_sim_1,1,TRUE,1
202,CPI-DNN,0.2,1000,regression_group_sim_1,2,TRUE,1
203,CPI-DNN,0.2,1000,regression_group_sim_1,3,TRUE,1
204,CPI-DNN,0.2,1000,regression_group_sim_1,4,TRUE,1
205,CPI-DNN,0.2,1000,regression_group_sim_1,5,TRUE,1
206,CPI-DNN,0.2,1000,regression_group_sim_1,6,TRUE,1
207,CPI-DNN,0.2,1000,regression_group_sim_1,7,TRUE,1
208,CPI-DNN,0.2,1000,regression_group_sim_1,8,TRUE,1
209,CPI-DNN,0.2,1000,regression_group_sim_1,9,TRUE,1
210,CPI-DNN,0.2,1000,regression_group_sim_1,10,TRUE,1
211,CPI-DNN,0.2,1000,regression_group_sim_1,11,TRUE,1
212,CPI-DNN,0.2,1000,regression_group_sim_1,12,TRUE,1
213,CPI-DNN,0.2,1000,regression_group_sim_1,13,TRUE,1
214,CPI-DNN,0.2,1000,regression_group_sim_1,14,TRUE,1
215,CPI-DNN,0.2,1000,regression_group_sim_1,15,TRUE,1
216,CPI-DNN,0.2,1000,regression_group_sim_1,16,TRUE,1
217,CPI-DNN,0.2,1000,regression_group_sim_1,17,TRUE,1
218,CPI-DNN,0.2,1000,regression_group_sim_1,18,TRUE,1
219,CPI-DNN,0.2,1000,regression_group_sim_1,19,TRUE,1
220,CPI-DNN,0.2,1000,regression_group_sim_1,20,TRUE,1
221,CPI-DNN,0.2,1000,regression_group_sim_1,21,TRUE,1
222,CPI-DNN,0.2,1000,regression_group_sim_1,22,TRUE,1
223,CPI-DNN,0.2,1000,regression_group_sim_1,23,TRUE,1
224,CPI-DNN,0.2,1000,regression_group_sim_1,24,TRUE,1
225,CPI-DNN,0.2,1000,regression_group_sim_1,25,TRUE,1
226,CPI-DNN,0.2,1000,regression_group_sim_1,26,TRUE,1
227,CPI-DNN,0.2,1000,regression_group_sim_1,27,TRUE,1
228,CPI-DNN,0.2,1000,regression_group_sim_1,28,TRUE,1
229,CPI-DNN,0.2,1000,regression_group_sim_1,29,TRUE,1
230,CPI-DNN,0.2,1000,regression_group_sim_1,30,TRUE,1
231,CPI-DNN,0.2,1000,regression_group_sim_1,31,TRUE,1
232,CPI-DNN,0.2,1000,regression_group_sim_1,32,TRUE,1
233,CPI-DNN,0.2,1000,regression_group_sim_1,33,TRUE,1
234,CPI-DNN,0.2,1000,regression_group_sim_1,34,TRUE,1
235,CPI-DNN,0.2,1000,regression_group_sim_1,35,TRUE,1
236,CPI-DNN,0.2,1000,regression_group_sim_1,36,TRUE,1
237,CPI-DNN,0.2,1000,regression_group_sim_1,37,TRUE,1
238,CPI-DNN,0.2,1000,regression_group_sim_1,38,TRUE,1
239,CPI-DNN,0.2,1000,regression_group_sim_1,39,TRUE,1
240,CPI-DNN,0.2,1000,regression_group_sim_1,40,TRUE,1
241,CPI-DNN,0.2,1000,regression_group_sim_1,41,TRUE,1
242,CPI-DNN,0.2,1000,regression_group_sim_1,42,TRUE,1
243,CPI-DNN,0.2,1000,regression_group_sim_1,43,TRUE,1
244,CPI-DNN,0.2,1000,regression_group_sim_1,44,TRUE,1
245,CPI-DNN,0.2,1000,regression_group_sim_1,45,TRUE,1
246,CPI-DNN,0.2,1000,regression_group_sim_1,46,TRUE,1
247,CPI-DNN,0.2,1000,regression_group_sim_1,47,TRUE,1
248,CPI-DNN,0.2,1000,regression_group_sim_1,48,TRUE,1
249,CPI-DNN,0.2,1000,regression_group_sim_1,49,TRUE,1
250,CPI-DNN,0.2,1000,regression_group_sim_1,50,TRUE,1
251,CPI-DNN,0.2,1000,regression_group_sim_1,51,TRUE,1
252,CPI-DNN,0.2,1000,regression_group_sim_1,52,TRUE,1
253,CPI-DNN,0.2,1000,regression_group_sim_1,53,TRUE,1
254,CPI-DNN,0.2,1000,regression_group_sim_1,54,TRUE,1
255,CPI-DNN,0.2,1000,regression_group_sim_1,55,TRUE,1
256,CPI-DNN,0.2,1000,regression_group_sim_1,56,TRUE,1
257,CPI-DNN,0.2,1000,regression_group_sim_1,57,TRUE,1
258,CPI-DNN,0.2,1000,regression_group_sim_1,58,TRUE,1
259,CPI-DNN,0.2,1000,regression_group_sim_1,59,TRUE,1
260,CPI-DNN,0.2,1000,regression_group_sim_1,60,TRUE,1
261,CPI-DNN,0.2,1000,regression_group_sim_1,61,TRUE,1
262,CPI-DNN,0.2,1000,regression_group_sim_1,62,TRUE,1
263,CPI-DNN,0.2,1000,regression_group_sim_1,63,TRUE,1
264,CPI-DNN,0.2,1000,regression_group_sim_1,64,TRUE,1
265,CPI-DNN,0.2,1000,regression_group_sim_1,65,TRUE,1
266,CPI-DNN,0.2,1000,regression_group_sim_1,66,TRUE,1
267,CPI-DNN,0.2,1000,regression_group_sim_1,67,TRUE,1
268,CPI-DNN,0.2,1000,regression_group_sim_1,68,TRUE,1
269,CPI-DNN,0.2,1000,regression_group_sim_1,69,TRUE,1
270,CPI-DNN,0.2,1000,regression_group_sim_1,70,TRUE,1
271,CPI-DNN,0.2,1000,regression_group_sim_1,71,TRUE,1
272,CPI-DNN,0.2,1000,regression_group_sim_1,72,TRUE,1
273,CPI-DNN,0.2,1000,regression_group_sim_1,73,TRUE,1
274,CPI-DNN,0.2,1000,regression_group_sim_1,74,TRUE,1
275,CPI-DNN,0.2,1000,regression_group_sim_1,75,TRUE,1
276,CPI-DNN,0.2,1000,regression_group_sim_1,76,TRUE,1
277,CPI-DNN,0.2,1000,regression_group_sim_1,77,TRUE,1
278,CPI-DNN,0.2,1000,regression_group_sim_1,78,TRUE,1
279,CPI-DNN,0.2,1000,regression_group_sim_1,79,TRUE,1
280,CPI-DNN,0.2,1000,regression_group_sim_1,80,TRUE,1
281,CPI-DNN,0.2,1000,regression_group_sim_1,81,TRUE,1
282,CPI-DNN,0.2,1000,regression_group_sim_1,82,TRUE,1
283,CPI-DNN,0.2,1000,regression_group_sim_1,83,TRUE,1
284,CPI-DNN,0.2,1000,regression_group_sim_1,84,TRUE,1
285,CPI-DNN,0.2,1000,regression_group_sim_1,85,TRUE,1
286,CPI-DNN,0.2,1000,regression_group_sim_1,86,TRUE,1
287,CPI-DNN,0.2,1000,regression_group_sim_1,87,TRUE,1
288,CPI-DNN,0.2,1000,regression_group_sim_1,88,TRUE,1
289,CPI-DNN,0.2,1000,regression_group_sim_1,89,TRUE,1
290,CPI-DNN,0.2,1000,regression_group_sim_1,90,TRUE,1
291,CPI-DNN,0.2,1000,regression_group_sim_1,91,TRUE,1
292,CPI-DNN,0.2,1000,regression_group_sim_1,92,TRUE,1
293,CPI-DNN,0.2,1000,regression_group_sim_1,93,TRUE,1
294,CPI-DNN,0.2,1000,regression_group_sim_1,94,TRUE,1
295,CPI-DNN,0.2,1000,regression_group_sim_1,95,TRUE,1
296,CPI-DNN,0.2,1000,regression_group_sim_1,96,TRUE,1
297,CPI-DNN,0.2,1000,regression_group_sim_1,97,TRUE,1
298,CPI-DNN,0.2,1000,regression_group_sim_1,98,TRUE,1
299,CPI-DNN,0.2,1000,regression_group_sim_1,99,TRUE,1
300,CPI-DNN,0.2,1000,regression_group_sim_1,100,TRUE,1
301,CPI-DNN,0.2,1000,regression_group_sim_1,1,FALSE,1
302,CPI-DNN,0.2,1000,regression_group_sim_1,2,FALSE,1
303,CPI-DNN,0.2,1000,regression_group_sim_1,3,FALSE,1
304,CPI-DNN,0.2,1000,regression_group_sim_1,4,FALSE,1
305,CPI-DNN,0.2,1000,regression_group_sim_1,5,FALSE,1
306,CPI-DNN,0.2,1000,regression_group_sim_1,6,FALSE,1
307,CPI-DNN,0.2,1000,regression_group_sim_1,7,FALSE,1
308,CPI-DNN,0.2,1000,regression_group_sim_1,8,FALSE,1
309,CPI-DNN,0.2,1000,regression_group_sim_1,9,FALSE,1
310,CPI-DNN,0.2,1000,regression_group_sim_1,10,FALSE,1
311,CPI-DNN,0.2,1000,regression_group_sim_1,11,FALSE,1
312,CPI-DNN,0.2,1000,regression_group_sim_1,12,FALSE,1
313,CPI-DNN,0.2,1000,regression_group_sim_1,13,FALSE,1
314,CPI-DNN,0.2,1000,regression_group_sim_1,14,FALSE,1
315,CPI-DNN,0.2,1000,regression_group_sim_1,15,FALSE,1
316,CPI-DNN,0.2,1000,regression_group_sim_1,16,FALSE,1
317,CPI-DNN,0.2,1000,regression_group_sim_1,17,FALSE,1
318,CPI-DNN,0.2,1000,regression_group_sim_1,18,FALSE,1
319,CPI-DNN,0.2,1000,regression_group_sim_1,19,FALSE,1
320,CPI-DNN,0.2,1000,regression_group_sim_1,20,FALSE,1
321,CPI-DNN,0.2,1000,regression_group_sim_1,21,FALSE,1
322,CPI-DNN,0.2,1000,regression_group_sim_1,22,FALSE,1
323,CPI-DNN,0.2,1000,regression_group_sim_1,23,FALSE,1
324,CPI-DNN,0.2,1000,regression_group_sim_1,24,FALSE,1
325,CPI-DNN,0.2,1000,regression_group_sim_1,25,FALSE,1
326,CPI-DNN,0.2,1000,regression_group_sim_1,26,FALSE,1
327,CPI-DNN,0.2,1000,regression_group_sim_1,27,FALSE,1
328,CPI-DNN,0.2,1000,regression_group_sim_1,28,FALSE,1
329,CPI-DNN,0.2,1000,regression_group_sim_1,29,FALSE,1
330,CPI-DNN,0.2,1000,regression_group_sim_1,30,FALSE,1
331,CPI-DNN,0.2,1000,regression_group_sim_1,31,FALSE,1
332,CPI-DNN,0.2,1000,regression_group_sim_1,32,FALSE,1
333,CPI-DNN,0.2,1000,regression_group_sim_1,33,FALSE,1
334,CPI-DNN,0.2,1000,regression_group_sim_1,34,FALSE,1
335,CPI-DNN,0.2,1000,regression_group_sim_1,35,FALSE,1
336,CPI-DNN,0.2,1000,regression_group_sim_1,36,FALSE,1
337,CPI-DNN,0.2,1000,regression_group_sim_1,37,FALSE,1
338,CPI-DNN,0.2,1000,regression_group_sim_1,38,FALSE,1
339,CPI-DNN,0.2,1000,regression_group_sim_1,39,FALSE,1
340,CPI-DNN,0.2,1000,regression_group_sim_1,40,FALSE,1
341,CPI-DNN,0.2,1000,regression_group_sim_1,41,FALSE,1
342,CPI-DNN,0.2,1000,regression_group_sim_1,42,FALSE,1
343,CPI-DNN,0.2,1000,regression_group_sim_1,43,FALSE,1
344,CPI-DNN,0.2,1000,regression_group_sim_1,44,FALSE,1
345,CPI-DNN,0.2,1000,regression_group_sim_1,45,FALSE,1
346,CPI-DNN,0.2,1000,regression_group_sim_1,46,FALSE,1
347,CPI-DNN,0.2,1000,regression_group_sim_1,47,FALSE,1
348,CPI-DNN,0.2,1000,regression_group_sim_1,48,FALSE,1
349,CPI-DNN,0.2,1000,regression_group_sim_1,49,FALSE,1
350,CPI-DNN,0.2,1000,regression_group_sim_1,50,FALSE,1
351,CPI-DNN,0.2,1000,regression_group_sim_1,51,FALSE,1
352,CPI-DNN,0.2,1000,regression_group_sim_1,52,FALSE,1
353,CPI-DNN,0.2,1000,regression_group_sim_1,53,FALSE,1
354,CPI-DNN,0.2,1000,regression_group_sim_1,54,FALSE,1
355,CPI-DNN,0.2,1000,regression_group_sim_1,55,FALSE,1
356,CPI-DNN,0.2,1000,regression_group_sim_1,56,FALSE,1
357,CPI-DNN,0.2,1000,regression_group_sim_1,57,FALSE,1
358,CPI-DNN,0.2,1000,regression_group_sim_1,58,FALSE,1
359,CPI-DNN,0.2,1000,regression_group_sim_1,59,FALSE,1
360,CPI-DNN,0.2,1000,regression_group_sim_1,60,FALSE,1
361,CPI-DNN,0.2,1000,regression_group_sim_1,61,FALSE,1
362,CPI-DNN,0.2,1000,regression_group_sim_1,62,FALSE,1
363,CPI-DNN,0.2,1000,regression_group_sim_1,63,FALSE,1
364,CPI-DNN,0.2,1000,regression_group_sim_1,64,FALSE,1
365,CPI-DNN,0.2,1000,regression_group_sim_1,65,FALSE,1
366,CPI-DNN,0.2,1000,regression_group_sim_1,66,FALSE,1
367,CPI-DNN,0.2,1000,regression_group_sim_1,67,FALSE,1
368,CPI-DNN,0.2,1000,regression_group_sim_1,68,FALSE,1
369,CPI-DNN,0.2,1000,regression_group_sim_1,69,FALSE,1
370,CPI-DNN,0.2,1000,regression_group_sim_1,70,FALSE,1
371,CPI-DNN,0.2,1000,regression_group_sim_1,71,FALSE,1
372,CPI-DNN,0.2,1000,regression_group_sim_1,72,FALSE,1
373,CPI-DNN,0.2,1000,regression_group_sim_1,73,FALSE,1
374,CPI-DNN,0.2,1000,regression_group_sim_1,74,FALSE,1
375,CPI-DNN,0.2,1000,regression_group_sim_1,75,FALSE,1
376,CPI-DNN,0.2,1000,regression_group_sim_1,76,FALSE,1
377,CPI-DNN,0.2,1000,regression_group_sim_1,77,FALSE,1
378,CPI-DNN,0.2,1000,regression_group_sim_1,78,FALSE,1
379,CPI-DNN,0.2,1000,regression_group_sim_1,79,FALSE,1
380,CPI-DNN,0.2,1000,regression_group_sim_1,80,FALSE,1
381,CPI-DNN,0.2,1000,regression_group_sim_1,81,FALSE,1
382,CPI-DNN,0.2,1000,regression_group_sim_1,82,FALSE,1
383,CPI-DNN,0.2,1000,regression_group_sim_1,83,FALSE,1
384,CPI-DNN,0.2,1000,regression_group_sim_1,84,FALSE,1
385,CPI-DNN,0.2,1000,regression_group_sim_1,85,FALSE,1
386,CPI-DNN,0.2,1000,regression_group_sim_1,86,FALSE,1
387,CPI-DNN,0.2,1000,regression_group_sim_1,87,FALSE,1
388,CPI-DNN,0.2,1000,regression_group_sim_1,88,FALSE,1
389,CPI-DNN,0.2,1000,regression_group_sim_1,89,FALSE,1
390,CPI-DNN,0.2,1000,regression_group_sim_1,90,FALSE,1
391,CPI-DNN,0.2,1000,regression_group_sim_1,91,FALSE,1
392,CPI-DNN,0.2,1000,regression_group_sim_1,92,FALSE,1
393,CPI-DNN,0.2,1000,regression_group_sim_1,93,FALSE,1
394,CPI-DNN,0.2,1000,regression_group_sim_1,94,FALSE,1
395,CPI-DNN,0.2,1000,regression_group_sim_1,95,FALSE,1
396,CPI-DNN,0.2,1000,regression_group_sim_1,96,FALSE,1
397,CPI-DNN,0.2,1000,regression_group_sim_1,97,FALSE,1
398,CPI-DNN,0.2,1000,regression_group_sim_1,98,FALSE,1
