,Method,correlation_group,n_samples,prob_data,iteration,group_stack,V1
1471,Marg,0.8,1000,regression_group_sim_1,71,TRUE,1
1472,Marg,0.8,1000,regression_group_sim_1,72,TRUE,1
1473,Marg,0.8,1000,regression_group_sim_1,73,TRUE,0.2
1474,Marg,0.8,1000,regression_group_sim_1,74,TRUE,1
1475,Marg,0.8,1000,regression_group_sim_1,75,TRUE,1
1476,Marg,0.8,1000,regression_group_sim_1,76,TRUE,0
1477,Marg,0.8,1000,regression_group_sim_1,77,TRUE,0.4
1478,Marg,0.8,1000,regression_group_sim_1,78,TRUE,0.8
1479,Marg,0.8,1000,regression_group_sim_1,79,TRUE,1
1480,Marg,0.8,1000,regression_group_sim_1,80,TRUE,1
1481,Marg,0.8,1000,regression_group_sim_1,81,TRUE,0.8
1482,Marg,0.8,1000,regression_group_sim_1,82,TRUE,0.6
1483,Marg,0.8,1000,regression_group_sim_1,83,TRUE,1
1484,Marg,0.8,1000,regression_group_sim_1,84,TRUE,0
1485,Marg,0.8,1000,regression_group_sim_1,85,TRUE,0.8
1486,Marg,0.8,1000,regression_group_sim_1,86,TRUE,1
1487,Marg,0.8,1000,regression_group_sim_1,87,TRUE,1
1488,Marg,0.8,1000,regression_group_sim_1,88,TRUE,1
1489,Marg,0.8,1000,regression_group_sim_1,89,TRUE,1
1490,Marg,0.8,1000,regression_group_sim_1,90,TRUE,0.4
1491,Marg,0.8,1000,regression_group_sim_1,91,TRUE,0
1492,Marg,0.8,1000,regression_group_sim_1,92,TRUE,1
1493,Marg,0.8,1000,regression_group_sim_1,93,TRUE,0.2
1494,Marg,0.8,1000,regression_group_sim_1,94,TRUE,1
1495,Marg,0.8,1000,regression_group_sim_1,95,TRUE,1
1496,Marg,0.8,1000,regression_group_sim_1,96,TRUE,1
1497,Marg,0.8,1000,regression_group_sim_1,97,TRUE,1
1498,Marg,0.8,1000,regression_group_sim_1,98,TRUE,0.8
1499,Marg,0.8,1000,regression_group_sim_1,99,TRUE,0
1500,Marg,0.8,1000,regression_group_sim_1,100,TRUE,0.4
1501,Marg,0.8,1000,regression_group_sim_1,1,FALSE,0.8
1502,Marg,0.8,1000,regression_group_sim_1,2,FALSE,0.2
1503,Marg,0.8,1000,regression_group_sim_1,3,FALSE,0
1504,Marg,0.8,1000,regression_group_sim_1,4,FALSE,0
1505,Marg,0.8,1000,regression_group_sim_1,5,FALSE,1
1506,Marg,0.8,1000,regression_group_sim_1,6,FALSE,0.6
1507,Marg,0.8,1000,regression_group_sim_1,7,FALSE,1
1508,Marg,0.8,1000,regression_group_sim_1,8,FALSE,1
1509,Marg,0.8,1000,regression_group_sim_1,9,FALSE,0.2
1510,Marg,0.8,1000,regression_group_sim_1,10,FALSE,1
1511,Marg,0.8,1000,regression_group_sim_1,11,FALSE,0
1512,Marg,0.8,1000,regression_group_sim_1,12,FALSE,0.8
1513,Marg,0.8,1000,regression_group_sim_1,13,FALSE,1
1514,Marg,0.8,1000,regression_group_sim_1,14,FALSE,0.8
1515,Marg,0.8,1000,regression_group_sim_1,15,FALSE,0.4
1516,Marg,0.8,1000,regression_group_sim_1,16,FALSE,0.8
1517,Marg,0.8,1000,regression_group_sim_1,17,FALSE,0
1518,Marg,0.8,1000,regression_group_sim_1,18,FALSE,0.8
1519,Marg,0.8,1000,regression_group_sim_1,19,FALSE,0.4
1520,Marg,0.8,1000,regression_group_sim_1,20,FALSE,1
1521,Marg,0.8,1000,regression_group_sim_1,21,FALSE,1
1522,Marg,0.8,1000,regression_group_sim_1,22,FALSE,1
1523,Marg,0.8,1000,regression_group_sim_1,23,FALSE,1
1524,Marg,0.8,1000,regression_group_sim_1,24,FALSE,1
1525,Marg,0.8,1000,regression_group_sim_1,25,FALSE,1
1526,Marg,0.8,1000,regression_group_sim_1,26,FALSE,1
1527,Marg,0.8,1000,regression_group_sim_1,27,FALSE,1
1528,Marg,0.8,1000,regression_group_sim_1,28,FALSE,0
1529,Marg,0.8,1000,regression_group_sim_1,29,FALSE,0.4
1530,Marg,0.8,1000,regression_group_sim_1,30,FALSE,1
1531,Marg,0.8,1000,regression_group_sim_1,31,FALSE,0.8
1532,Marg,0.8,1000,regression_group_sim_1,32,FALSE,1
1533,Marg,0.8,1000,regression_group_sim_1,33,FALSE,0
1534,Marg,0.8,1000,regression_group_sim_1,34,FALSE,0.8
1535,Marg,0.8,1000,regression_group_sim_1,35,FALSE,0.2
1536,Marg,0.8,1000,regression_group_sim_1,36,FALSE,1
1537,Marg,0.8,1000,regression_group_sim_1,37,FALSE,1
1538,Marg,0.8,1000,regression_group_sim_1,38,FALSE,1
1539,Marg,0.8,1000,regression_group_sim_1,39,FALSE,1
1540,Marg,0.8,1000,regression_group_sim_1,40,FALSE,1
1541,Marg,0.8,1000,regression_group_sim_1,41,FALSE,1
1542,Marg,0.8,1000,regression_group_sim_1,42,FALSE,1
1543,Marg,0.8,1000,regression_group_sim_1,43,FALSE,1
1544,Marg,0.8,1000,regression_group_sim_1,44,FALSE,0.6
1545,Marg,0.8,1000,regression_group_sim_1,45,FALSE,0
1546,Marg,0.8,1000,regression_group_sim_1,46,FALSE,0.8
1547,Marg,0.8,1000,regression_group_sim_1,47,FALSE,0.6
1548,Marg,0.8,1000,regression_group_sim_1,48,FALSE,1
1549,Marg,0.8,1000,regression_group_sim_1,49,FALSE,1
1550,Marg,0.8,1000,regression_group_sim_1,50,FALSE,1
1551,Marg,0.8,1000,regression_group_sim_1,51,FALSE,0.6
1552,Marg,0.8,1000,regression_group_sim_1,52,FALSE,1
1553,Marg,0.8,1000,regression_group_sim_1,53,FALSE,0
1554,Marg,0.8,1000,regression_group_sim_1,54,FALSE,1
1555,Marg,0.8,1000,regression_group_sim_1,55,FALSE,1
1556,Marg,0.8,1000,regression_group_sim_1,56,FALSE,0.8
1557,Marg,0.8,1000,regression_group_sim_1,57,FALSE,1
1558,Marg,0.8,1000,regression_group_sim_1,58,FALSE,1
1559,Marg,0.8,1000,regression_group_sim_1,59,FALSE,1
1560,Marg,0.8,1000,regression_group_sim_1,60,FALSE,1
1561,Marg,0.8,1000,regression_group_sim_1,61,FALSE,0.8
1562,Marg,0.8,1000,regression_group_sim_1,62,FALSE,1
1563,Marg,0.8,1000,regression_group_sim_1,63,FALSE,0.6
1564,Marg,0.8,1000,regression_group_sim_1,64,FALSE,1
1565,Marg,0.8,1000,regression_group_sim_1,65,FALSE,1
1566,Marg,0.8,1000,regression_group_sim_1,66,FALSE,1
1567,Marg,0.8,1000,regression_group_sim_1,67,FALSE,1
1568,Marg,0.8,1000,regression_group_sim_1,68,FALSE,1
1569,Marg,0.8,1000,regression_group_sim_1,69,FALSE,1
1570,Marg,0.8,1000,regression_group_sim_1,70,FALSE,1
1571,Marg,0.8,1000,regression_group_sim_1,71,FALSE,1
1572,Marg,0.8,1000,regression_group_sim_1,72,FALSE,1
1573,Marg,0.8,1000,regression_group_sim_1,73,FALSE,0.2
1574,Marg,0.8,1000,regression_group_sim_1,74,FALSE,1
1575,Marg,0.8,1000,regression_group_sim_1,75,FALSE,1
1576,Marg,0.8,1000,regression_group_sim_1,76,FALSE,0
1577,Marg,0.8,1000,regression_group_sim_1,77,FALSE,0.4
1578,Marg,0.8,1000,regression_group_sim_1,78,FALSE,0.8
1579,Marg,0.8,1000,regression_group_sim_1,79,FALSE,1
1580,Marg,0.8,1000,regression_group_sim_1,80,FALSE,1
1581,Marg,0.8,1000,regression_group_sim_1,81,FALSE,0.8
1582,Marg,0.8,1000,regression_group_sim_1,82,FALSE,0.6
1583,Marg,0.8,1000,regression_group_sim_1,83,FALSE,1
1584,Marg,0.8,1000,regression_group_sim_1,84,FALSE,0
1585,Marg,0.8,1000,regression_group_sim_1,85,FALSE,0.8
1586,Marg,0.8,1000,regression_group_sim_1,86,FALSE,1
1587,Marg,0.8,1000,regression_group_sim_1,87,FALSE,1
1588,Marg,0.8,1000,regression_group_sim_1,88,FALSE,1
1589,Marg,0.8,1000,regression_group_sim_1,89,FALSE,1
1590,Marg,0.8,1000,regression_group_sim_1,90,FALSE,0.4
1591,Marg,0.8,1000,regression_group_sim_1,91,FALSE,0
1592,Marg,0.8,1000,regression_group_sim_1,92,FALSE,1
1593,Marg,0.8,1000,regression_group_sim_1,93,FALSE,0.2
1594,Marg,0.8,1000,regression_group_sim_1,94,FALSE,1
1595,Marg,0.8,1000,regression_group_sim_1,95,FALSE,1
1596,Marg,0.8,1000,regression_group_sim_1,96,FALSE,1
1597,Marg,0.8,1000,regression_group_sim_1,97,FALSE,1
1598,Marg,0.8,1000,regression_group_sim_1,98,FALSE,0.8
1599,Marg,0.8,1000,regression_group_sim_1,99,FALSE,0
1600,Marg,0.8,1000,regression_group_sim_1,100,FALSE,0.4
1601,Permfit-DNN,0,1000,regression_group_sim_1,1,TRUE,0
1602,Permfit-DNN,0,1000,regression_group_sim_1,2,TRUE,0
1603,Permfit-DNN,0,1000,regression_group_sim_1,3,TRUE,0
1604,Permfit-DNN,0,1000,regression_group_sim_1,4,TRUE,0
1605,Permfit-DNN,0,1000,regression_group_sim_1,5,TRUE,0
1606,Permfit-DNN,0,1000,regression_group_sim_1,6,TRUE,0.2
1607,Permfit-DNN,0,1000,regression_group_sim_1,7,TRUE,0
1608,Permfit-DNN,0,1000,regression_group_sim_1,8,TRUE,0.2
1609,Permfit-DNN,0,1000,regression_group_sim_1,9,TRUE,0
1610,Permfit-DNN,0,1000,regression_group_sim_1,10,TRUE,0
1611,Permfit-DNN,0,1000,regression_group_sim_1,11,TRUE,0
1612,Permfit-DNN,0,1000,regression_group_sim_1,12,TRUE,0
1613,Permfit-DNN,0,1000,regression_group_sim_1,13,TRUE,0
1614,Permfit-DNN,0,1000,regression_group_sim_1,14,TRUE,0
1615,Permfit-DNN,0,1000,regression_group_sim_1,15,TRUE,0.2
1616,Permfit-DNN,0,1000,regression_group_sim_1,16,TRUE,0
1617,Permfit-DNN,0,1000,regression_group_sim_1,17,TRUE,0
1618,Permfit-DNN,0,1000,regression_group_sim_1,18,TRUE,0.2
1619,Permfit-DNN,0,1000,regression_group_sim_1,19,TRUE,0
1620,Permfit-DNN,0,1000,regression_group_sim_1,20,TRUE,0
1621,Permfit-DNN,0,1000,regression_group_sim_1,21,TRUE,0
1622,Permfit-DNN,0,1000,regression_group_sim_1,22,TRUE,0
1623,Permfit-DNN,0,1000,regression_group_sim_1,23,TRUE,0
1624,Permfit-DNN,0,1000,regression_group_sim_1,24,TRUE,0
1625,Permfit-DNN,0,1000,regression_group_sim_1,25,TRUE,0.2
1626,Permfit-DNN,0,1000,regression_group_sim_1,26,TRUE,0
1627,Permfit-DNN,0,1000,regression_group_sim_1,27,TRUE,0.2
1628,Permfit-DNN,0,1000,regression_group_sim_1,28,TRUE,0.6
1629,Permfit-DNN,0,1000,regression_group_sim_1,29,TRUE,0
1630,Permfit-DNN,0,1000,regression_group_sim_1,30,TRUE,0
1631,Permfit-DNN,0,1000,regression_group_sim_1,31,TRUE,0.2
1632,Permfit-DNN,0,1000,regression_group_sim_1,32,TRUE,0
1633,Permfit-DNN,0,1000,regression_group_sim_1,33,TRUE,0
1634,Permfit-DNN,0,1000,regression_group_sim_1,34,TRUE,0.2
1635,Permfit-DNN,0,1000,regression_group_sim_1,35,TRUE,0
1636,Permfit-DNN,0,1000,regression_group_sim_1,36,TRUE,0
1637,Permfit-DNN,0,1000,regression_group_sim_1,37,TRUE,0
1638,Permfit-DNN,0,1000,regression_group_sim_1,38,TRUE,0
1639,Permfit-DNN,0,1000,regression_group_sim_1,39,TRUE,0.4
1640,Permfit-DNN,0,1000,regression_group_sim_1,40,TRUE,0
1641,Permfit-DNN,0,1000,regression_group_sim_1,41,TRUE,0
1642,Permfit-DNN,0,1000,regression_group_sim_1,42,TRUE,0
1643,Permfit-DNN,0,1000,regression_group_sim_1,43,TRUE,0.2
1644,Permfit-DNN,0,1000,regression_group_sim_1,44,TRUE,0.2
1645,Permfit-DNN,0,1000,regression_group_sim_1,45,TRUE,0
1646,Permfit-DNN,0,1000,regression_group_sim_1,46,TRUE,0.2
1647,Permfit-DNN,0,1000,regression_group_sim_1,47,TRUE,0
1648,Permfit-DNN,0,1000,regression_group_sim_1,48,TRUE,0.2
1649,Permfit-DNN,0,1000,regression_group_sim_1,49,TRUE,0.2
1650,Permfit-DNN,0,1000,regression_group_sim_1,50,TRUE,0
1651,Permfit-DNN,0,1000,regression_group_sim_1,51,TRUE,0
1652,Permfit-DNN,0,1000,regression_group_sim_1,52,TRUE,0
1653,Permfit-DNN,0,1000,regression_group_sim_1,53,TRUE,0.2
1654,Permfit-DNN,0,1000,regression_group_sim_1,54,TRUE,0.2
1655,Permfit-DNN,0,1000,regression_group_sim_1,55,TRUE,0
1656,Permfit-DNN,0,1000,regression_group_sim_1,56,TRUE,0.2
1657,Permfit-DNN,0,1000,regression_group_sim_1,57,TRUE,0
1658,Permfit-DNN,0,1000,regression_group_sim_1,58,TRUE,0
1659,Permfit-DNN,0,1000,regression_group_sim_1,59,TRUE,0.4
1660,Permfit-DNN,0,1000,regression_group_sim_1,60,TRUE,0.2
1661,Permfit-DNN,0,1000,regression_group_sim_1,61,TRUE,0
1662,Permfit-DNN,0,1000,regression_group_sim_1,62,TRUE,0
1663,Permfit-DNN,0,1000,regression_group_sim_1,63,TRUE,0.2
1664,Permfit-DNN,0,1000,regression_group_sim_1,64,TRUE,0
1665,Permfit-DNN,0,1000,regression_group_sim_1,65,TRUE,0
1666,Permfit-DNN,0,1000,regression_group_sim_1,66,TRUE,0
1667,Permfit-DNN,0,1000,regression_group_sim_1,67,TRUE,0.2
1668,Permfit-DNN,0,1000,regression_group_sim_1,68,TRUE,0
1669,Permfit-DNN,0,1000,regression_group_sim_1,69,TRUE,0.2
1670,Permfit-DNN,0,1000,regression_group_sim_1,70,TRUE,0
1671,Permfit-DNN,0,1000,regression_group_sim_1,71,TRUE,0
1672,Permfit-DNN,0,1000,regression_group_sim_1,72,TRUE,0
1673,Permfit-DNN,0,1000,regression_group_sim_1,73,TRUE,0
1674,Permfit-DNN,0,1000,regression_group_sim_1,74,TRUE,0
1675,Permfit-DNN,0,1000,regression_group_sim_1,75,TRUE,0
1676,Permfit-DNN,0,1000,regression_group_sim_1,76,TRUE,0
1677,Permfit-DNN,0,1000,regression_group_sim_1,77,TRUE,0.4
1678,Permfit-DNN,0,1000,regression_group_sim_1,78,TRUE,0.2
1679,Permfit-DNN,0,1000,regression_group_sim_1,79,TRUE,0
1680,Permfit-DNN,0,1000,regression_group_sim_1,80,TRUE,0
1681,Permfit-DNN,0,1000,regression_group_sim_1,81,TRUE,0.2
1682,Permfit-DNN,0,1000,regression_group_sim_1,82,TRUE,0
1683,Permfit-DNN,0,1000,regression_group_sim_1,83,TRUE,0.4
1684,Permfit-DNN,0,1000,regression_group_sim_1,84,TRUE,0
1685,Permfit-DNN,0,1000,regression_group_sim_1,85,TRUE,0.2
1686,Permfit-DNN,0,1000,regression_group_sim_1,86,TRUE,0.4
1687,Permfit-DNN,0,1000,regression_group_sim_1,87,TRUE,0
1688,Permfit-DNN,0,1000,regression_group_sim_1,88,TRUE,0.2
1689,Permfit-DNN,0,1000,regression_group_sim_1,89,TRUE,0.2
1690,Permfit-DNN,0,1000,regression_group_sim_1,90,TRUE,0
1691,Permfit-DNN,0,1000,regression_group_sim_1,91,TRUE,0.4
1692,Permfit-DNN,0,1000,regression_group_sim_1,92,TRUE,0
1693,Permfit-DNN,0,1000,regression_group_sim_1,93,TRUE,0
1694,Permfit-DNN,0,1000,regression_group_sim_1,94,TRUE,0
1695,Permfit-DNN,0,1000,regression_group_sim_1,95,TRUE,0.2
1696,Permfit-DNN,0,1000,regression_group_sim_1,96,TRUE,0
1697,Permfit-DNN,0,1000,regression_group_sim_1,97,TRUE,0.4
1698,Permfit-DNN,0,1000,regression_group_sim_1,98,TRUE,0
1699,Permfit-DNN,0,1000,regression_group_sim_1,99,TRUE,0
1700,Permfit-DNN,0,1000,regression_group_sim_1,100,TRUE,0
1701,Permfit-DNN,0,1000,regression_group_sim_1,1,FALSE,0
1702,Permfit-DNN,0,1000,regression_group_sim_1,2,FALSE,0
1703,Permfit-DNN,0,1000,regression_group_sim_1,3,FALSE,0
1704,Permfit-DNN,0,1000,regression_group_sim_1,4,FALSE,0
1705,Permfit-DNN,0,1000,regression_group_sim_1,5,FALSE,0.2
1706,Permfit-DNN,0,1000,regression_group_sim_1,6,FALSE,0.2
1707,Permfit-DNN,0,1000,regression_group_sim_1,7,FALSE,0
1708,Permfit-DNN,0,1000,regression_group_sim_1,8,FALSE,0.2
1709,Permfit-DNN,0,1000,regression_group_sim_1,9,FALSE,0
1710,Permfit-DNN,0,1000,regression_group_sim_1,10,FALSE,0
1711,Permfit-DNN,0,1000,regression_group_sim_1,11,FALSE,0.2
1712,Permfit-DNN,0,1000,regression_group_sim_1,12,FALSE,0.2
1713,Permfit-DNN,0,1000,regression_group_sim_1,13,FALSE,0
1714,Permfit-DNN,0,1000,regression_group_sim_1,14,FALSE,0
1715,Permfit-DNN,0,1000,regression_group_sim_1,15,FALSE,0.4
1716,Permfit-DNN,0,1000,regression_group_sim_1,16,FALSE,0
1717,Permfit-DNN,0,1000,regression_group_sim_1,17,FALSE,0
1718,Permfit-DNN,0,1000,regression_group_sim_1,18,FALSE,0.4
1719,Permfit-DNN,0,1000,regression_group_sim_1,19,FALSE,0
1720,Permfit-DNN,0,1000,regression_group_sim_1,20,FALSE,0
1721,Permfit-DNN,0,1000,regression_group_sim_1,21,FALSE,0
1722,Permfit-DNN,0,1000,regression_group_sim_1,22,FALSE,0
1723,Permfit-DNN,0,1000,regression_group_sim_1,23,FALSE,0
1724,Permfit-DNN,0,1000,regression_group_sim_1,24,FALSE,0
1725,Permfit-DNN,0,1000,regression_group_sim_1,25,FALSE,0.6
1726,Permfit-DNN,0,1000,regression_group_sim_1,26,FALSE,0
1727,Permfit-DNN,0,1000,regression_group_sim_1,27,FALSE,0.4
1728,Permfit-DNN,0,1000,regression_group_sim_1,28,FALSE,0.2
1729,Permfit-DNN,0,1000,regression_group_sim_1,29,FALSE,0
1730,Permfit-DNN,0,1000,regression_group_sim_1,30,FALSE,0
1731,Permfit-DNN,0,1000,regression_group_sim_1,31,FALSE,0
1732,Permfit-DNN,0,1000,regression_group_sim_1,32,FALSE,0.2
1733,Permfit-DNN,0,1000,regression_group_sim_1,33,FALSE,0
1734,Permfit-DNN,0,1000,regression_group_sim_1,34,FALSE,0.2
1735,Permfit-DNN,0,1000,regression_group_sim_1,35,FALSE,0
1736,Permfit-DNN,0,1000,regression_group_sim_1,36,FALSE,0.2
1737,Permfit-DNN,0,1000,regression_group_sim_1,37,FALSE,0
1738,Permfit-DNN,0,1000,regression_group_sim_1,38,FALSE,0
1739,Permfit-DNN,0,1000,regression_group_sim_1,39,FALSE,0.4
1740,Permfit-DNN,0,1000,regression_group_sim_1,40,FALSE,0
1741,Permfit-DNN,0,1000,regression_group_sim_1,41,FALSE,0
1742,Permfit-DNN,0,1000,regression_group_sim_1,42,FALSE,0
1743,Permfit-DNN,0,1000,regression_group_sim_1,43,FALSE,0
1744,Permfit-DNN,0,1000,regression_group_sim_1,44,FALSE,0
1745,Permfit-DNN,0,1000,regression_group_sim_1,45,FALSE,0.2
1746,Permfit-DNN,0,1000,regression_group_sim_1,46,FALSE,0.4
1747,Permfit-DNN,0,1000,regression_group_sim_1,47,FALSE,0
1748,Permfit-DNN,0,1000,regression_group_sim_1,48,FALSE,0
1749,Permfit-DNN,0,1000,regression_group_sim_1,49,FALSE,0
1750,Permfit-DNN,0,1000,regression_group_sim_1,50,FALSE,0
1751,Permfit-DNN,0,1000,regression_group_sim_1,51,FALSE,0.2
1752,Permfit-DNN,0,1000,regression_group_sim_1,52,FALSE,0
1753,Permfit-DNN,0,1000,regression_group_sim_1,53,FALSE,0.2
1754,Permfit-DNN,0,1000,regression_group_sim_1,54,FALSE,0.2
1755,Permfit-DNN,0,1000,regression_group_sim_1,55,FALSE,0.2
1756,Permfit-DNN,0,1000,regression_group_sim_1,56,FALSE,0
1757,Permfit-DNN,0,1000,regression_group_sim_1,57,FALSE,0
1758,Permfit-DNN,0,1000,regression_group_sim_1,58,FALSE,0.2
1759,Permfit-DNN,0,1000,regression_group_sim_1,59,FALSE,0
1760,Permfit-DNN,0,1000,regression_group_sim_1,60,FALSE,0.2
1761,Permfit-DNN,0,1000,regression_group_sim_1,61,FALSE,0
1762,Permfit-DNN,0,1000,regression_group_sim_1,62,FALSE,0.2
1763,Permfit-DNN,0,1000,regression_group_sim_1,63,FALSE,0
1764,Permfit-DNN,0,1000,regression_group_sim_1,64,FALSE,0
1765,Permfit-DNN,0,1000,regression_group_sim_1,65,FALSE,0
1766,Permfit-DNN,0,1000,regression_group_sim_1,66,FALSE,0
1767,Permfit-DNN,0,1000,regression_group_sim_1,67,FALSE,0
1768,Permfit-DNN,0,1000,regression_group_sim_1,68,FALSE,0
1769,Permfit-DNN,0,1000,regression_group_sim_1,69,FALSE,0.2
1770,Permfit-DNN,0,1000,regression_group_sim_1,70,FALSE,0
1771,Permfit-DNN,0,1000,regression_group_sim_1,71,FALSE,0
1772,Permfit-DNN,0,1000,regression_group_sim_1,72,FALSE,0
1773,Permfit-DNN,0,1000,regression_group_sim_1,73,FALSE,0
1774,Permfit-DNN,0,1000,regression_group_sim_1,74,FALSE,0.2
1775,Permfit-DNN,0,1000,regression_group_sim_1,75,FALSE,0
1776,Permfit-DNN,0,1000,regression_group_sim_1,76,FALSE,0
1777,Permfit-DNN,0,1000,regression_group_sim_1,77,FALSE,0
1778,Permfit-DNN,0,1000,regression_group_sim_1,78,FALSE,0
1779,Permfit-DNN,0,1000,regression_group_sim_1,79,FALSE,0.2
1780,Permfit-DNN,0,1000,regression_group_sim_1,80,FALSE,0
1781,Permfit-DNN,0,1000,regression_group_sim_1,81,FALSE,0.2
1782,Permfit-DNN,0,1000,regression_group_sim_1,82,FALSE,0
1783,Permfit-DNN,0,1000,regression_group_sim_1,83,FALSE,0.6
1784,Permfit-DNN,0,1000,regression_group_sim_1,84,FALSE,0
1785,Permfit-DNN,0,1000,regression_group_sim_1,85,FALSE,0
1786,Permfit-DNN,0,1000,regression_group_sim_1,86,FALSE,0.2
1787,Permfit-DNN,0,1000,regression_group_sim_1,87,FALSE,0
1788,Permfit-DNN,0,1000,regression_group_sim_1,88,FALSE,0.2
1789,Permfit-DNN,0,1000,regression_group_sim_1,89,FALSE,0
1790,Permfit-DNN,0,1000,regression_group_sim_1,90,FALSE,0
1791,Permfit-DNN,0,1000,regression_group_sim_1,91,FALSE,0.2
1792,Permfit-DNN,0,1000,regression_group_sim_1,92,FALSE,0
1793,Permfit-DNN,0,1000,regression_group_sim_1,93,FALSE,0
1794,Permfit-DNN,0,1000,regression_group_sim_1,94,FALSE,0
1795,Permfit-DNN,0,1000,regression_group_sim_1,95,FALSE,0
1796,Permfit-DNN,0,1000,regression_group_sim_1,96,FALSE,0
1797,Permfit-DNN,0,1000,regression_group_sim_1,97,FALSE,0
1798,Permfit-DNN,0,1000,regression_group_sim_1,98,FALSE,0
1799,Permfit-DNN,0,1000,regression_group_sim_1,99,FALSE,0
1800,Permfit-DNN,0,1000,regression_group_sim_1,100,FALSE,0.2
1801,Permfit-DNN,0.2,1000,regression_group_sim_1,1,TRUE,0
1802,Permfit-DNN,0.2,1000,regression_group_sim_1,2,TRUE,0
1803,Permfit-DNN,0.2,1000,regression_group_sim_1,3,TRUE,0.2
1804,Permfit-DNN,0.2,1000,regression_group_sim_1,4,TRUE,0
1805,Permfit-DNN,0.2,1000,regression_group_sim_1,5,TRUE,0
1806,Permfit-DNN,0.2,1000,regression_group_sim_1,6,TRUE,0
1807,Permfit-DNN,0.2,1000,regression_group_sim_1,7,TRUE,0.2
1808,Permfit-DNN,0.2,1000,regression_group_sim_1,8,TRUE,0.4
1809,Permfit-DNN,0.2,1000,regression_group_sim_1,9,TRUE,0.2
1810,Permfit-DNN,0.2,1000,regression_group_sim_1,10,TRUE,0
1811,Permfit-DNN,0.2,1000,regression_group_sim_1,11,TRUE,0
1812,Permfit-DNN,0.2,1000,regression_group_sim_1,12,TRUE,0
1813,Permfit-DNN,0.2,1000,regression_group_sim_1,13,TRUE,0.2
1814,Permfit-DNN,0.2,1000,regression_group_sim_1,14,TRUE,0
1815,Permfit-DNN,0.2,1000,regression_group_sim_1,15,TRUE,0.6
1816,Permfit-DNN,0.2,1000,regression_group_sim_1,16,TRUE,0
1817,Permfit-DNN,0.2,1000,regression_group_sim_1,17,TRUE,0
1818,Permfit-DNN,0.2,1000,regression_group_sim_1,18,TRUE,0
1819,Permfit-DNN,0.2,1000,regression_group_sim_1,19,TRUE,0
1820,Permfit-DNN,0.2,1000,regression_group_sim_1,20,TRUE,0
1821,Permfit-DNN,0.2,1000,regression_group_sim_1,21,TRUE,0
1822,Permfit-DNN,0.2,1000,regression_group_sim_1,22,TRUE,0.2
1823,Permfit-DNN,0.2,1000,regression_group_sim_1,23,TRUE,0.2
1824,Permfit-DNN,0.2,1000,regression_group_sim_1,24,TRUE,0
1825,Permfit-DNN,0.2,1000,regression_group_sim_1,25,TRUE,0
1826,Permfit-DNN,0.2,1000,regression_group_sim_1,26,TRUE,0.6
1827,Permfit-DNN,0.2,1000,regression_group_sim_1,27,TRUE,0.4
1828,Permfit-DNN,0.2,1000,regression_group_sim_1,28,TRUE,0.6
1829,Permfit-DNN,0.2,1000,regression_group_sim_1,29,TRUE,0
1830,Permfit-DNN,0.2,1000,regression_group_sim_1,30,TRUE,0
1831,Permfit-DNN,0.2,1000,regression_group_sim_1,31,TRUE,0
1832,Permfit-DNN,0.2,1000,regression_group_sim_1,32,TRUE,0
1833,Permfit-DNN,0.2,1000,regression_group_sim_1,33,TRUE,0
1834,Permfit-DNN,0.2,1000,regression_group_sim_1,34,TRUE,0.4
1835,Permfit-DNN,0.2,1000,regression_group_sim_1,35,TRUE,0.2
1836,Permfit-DNN,0.2,1000,regression_group_sim_1,36,TRUE,0.2
1837,Permfit-DNN,0.2,1000,regression_group_sim_1,37,TRUE,0
1838,Permfit-DNN,0.2,1000,regression_group_sim_1,38,TRUE,0
1839,Permfit-DNN,0.2,1000,regression_group_sim_1,39,TRUE,0.6
1840,Permfit-DNN,0.2,1000,regression_group_sim_1,40,TRUE,0
1841,Permfit-DNN,0.2,1000,regression_group_sim_1,41,TRUE,0
1842,Permfit-DNN,0.2,1000,regression_group_sim_1,42,TRUE,0.2
1843,Permfit-DNN,0.2,1000,regression_group_sim_1,43,TRUE,0
1844,Permfit-DNN,0.2,1000,regression_group_sim_1,44,TRUE,0.2
1845,Permfit-DNN,0.2,1000,regression_group_sim_1,45,TRUE,0
1846,Permfit-DNN,0.2,1000,regression_group_sim_1,46,TRUE,0
1847,Permfit-DNN,0.2,1000,regression_group_sim_1,47,TRUE,0
1848,Permfit-DNN,0.2,1000,regression_group_sim_1,48,TRUE,0.2
1849,Permfit-DNN,0.2,1000,regression_group_sim_1,49,TRUE,0.4
1850,Permfit-DNN,0.2,1000,regression_group_sim_1,50,TRUE,0
1851,Permfit-DNN,0.2,1000,regression_group_sim_1,51,TRUE,0
1852,Permfit-DNN,0.2,1000,regression_group_sim_1,52,TRUE,0.2
1853,Permfit-DNN,0.2,1000,regression_group_sim_1,53,TRUE,0.2
1854,Permfit-DNN,0.2,1000,regression_group_sim_1,54,TRUE,0
1855,Permfit-DNN,0.2,1000,regression_group_sim_1,55,TRUE,0.2
1856,Permfit-DNN,0.2,1000,regression_group_sim_1,56,TRUE,0.2
1857,Permfit-DNN,0.2,1000,regression_group_sim_1,57,TRUE,0
1858,Permfit-DNN,0.2,1000,regression_group_sim_1,58,TRUE,0.4
